Episode,HouseholdID,Total Reward,Selected Encryption Ratio,Average Attack Duration,Average ASR Mean,Sum Remaining Entropy,Average Memory MiB,Summation Error,Deviation Error,Encryption Time,Decryption Time,Summation Operations Time,Deviation Operations Time
114,9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,-1.8625286,0.3,0.00573865570292853,0.9999999999999999,0.10971966439578634,0.5824175824175826,1.5668938697953304e-05,2.035591351504038e-12,0.17726201064475597,0.0,0.0,0.0
115,70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,-1.8241937,0.3,0.00573865570292853,0.9999999999999999,0.10642516612965705,0.5824175824175826,1.5489744987511822e-05,2.3924879831730506e-12,0.14222184574986235,0.0,0.0,0.0
116,e76658cf-88ea-4123-8715-0248909dd88b.csv,0.15455408,0.9,1.0000000000000004,0.0,0.045139095443882345,0.5384615384615383,1.957298030788862e-05,5.702296129065063e-13,0.4618257027091892,0.0,0.0,0.0
117,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,-1.452942,0.2,0.017611196178711985,0.9708108108108106,0.00221198211997738,0.0,8.89154551405417e-07,2.5078257705180726e-13,0.5010517696553866,0.0,0.0,0.0
118,2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,0.63355374,0.9,1.0000000000000004,0.0,0.02797422358586049,0.5384615384615383,1.0496315077602527e-05,4.202047617944158e-13,0.0,0.0,0.0,0.0
119,fc15a343-5276-4ce0-be8c-34087ae69070.csv,0.51946497,0.9,1.0000000000000004,0.0,0.0478471546969905,0.5384615384615383,2.3320535501122656e-05,1.0694593100935395e-12,0.0,0.0,0.0942030337518891,0.0
120,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-1.763071,0.7,0.026876499138208998,0.9594594594594591,0.11772267813945195,0.10989010989010994,1.961052979888286e-05,1.9514359944815923e-12,0.49915293719029263,0.0,0.0,0.10907797092609535
121,1e8c8712-0046-428d-864f-14d2357fb1d5.csv,-2.268818,0.6,0.015327205431914681,0.9618018018018014,0.028600407444832353,0.2417582417582418,2.8964938032236783e-06,1.137671035814171e-13,0.08520745979981083,0.0,0.9698397298356252,0.0
122,93303633-fdc8-4139-907e-7388d1b92ed5.csv,-1.3675777,0.1,0.01770567977488524,0.9978378378378377,0.06130605096775788,0.3296703296703296,1.0256121566471297e-05,5.558914067587242e-13,0.0,0.0,0.0,0.0
123,e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,-0.018024668,0.9,1.0000000000000004,0.0,0.016929571440280806,0.5384615384615383,7.829902519070458e-06,3.0639096180539923e-13,0.4264184772634224,0.0,0.2362072504058063,0.0
124,c5c103dc-1812-474c-8d40-03e844585f5b.csv,-1.0434407,0.2,0.017611196178711985,0.9708108108108106,0.09374343955075104,0.0,1.983745775605074e-05,2.0935294786719092e-12,0.0,0.0,0.0,0.0
125,364b9911-6859-464e-a5e3-41149f8e2986.csv,0.12488747,0.9,1.0000000000000004,0.0,0.04277884553801271,0.5384615384615383,3.45325380794539e-05,2.5655033331642587e-12,0.4938376180593791,0.0,0.0,0.0
126,6fffd62f-739b-4202-973d-df2d07470d87.csv,-1.0320133,0.4,0.0,0.9663063063063057,0.05471602617962467,0.01098901098901095,1.9868972508258097e-06,4.007743364471296e-13,0.0,0.0,0.0,0.0
127,6fffd62f-739b-4202-973d-df2d07470d87.csv,-2.296309,0.5,0.00014911052827026872,0.9954954954954952,0.05471602617962467,0.7252747252747254,1.9651866855647865e-07,3.7761126041719175e-13,0.0,0.0,0.0,0.5210014139565832
128,f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,-1.5167167,0.7,0.026876499138208998,0.9594594594594591,0.04671852043595873,0.10989010989010994,1.170194007430937e-05,7.078326076214387e-13,0.24570468566910902,0.0,0.18718398417821894,0.0
129,456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,-1.02231,0.2,0.017611196178711985,0.9708108108108106,0.07262435340052811,0.0,8.341224377550824e-06,2.558415469354467e-13,0.0,0.0,0.0,0.0
130,47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,-1.095603,0.8,0.29358815625972645,0.40540540540540526,0.04249665281740228,1.0,6.73225043126574e-06,1.4064069069106963e-13,0.0,0.0,0.0,0.0
131,9bb98e59-e609-45db-a659-030dd644968f.csv,-0.007420801,0.9,1.0000000000000004,0.0,0.036068946248580896,0.5384615384615383,1.60534404123885e-05,5.75241736970416e-13,0.25909533691923253,0.0,0.18805157005056253,0.18572735590118938
132,f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,-1.2318932,0.6,0.015327205431914681,0.9618018018018014,0.04671852043595873,0.2417582417582418,7.222423517680216e-06,7.624322251196509e-13,0.0,0.0,0.0,0.0
133,d0d09ece-30bb-431f-b812-4e39bfb33198.csv,-1.8370978,0.3,0.00573865570292853,0.9999999999999999,0.0722181012491154,0.5824175824175826,5.608520294790649e-06,2.44796519226313e-13,0.07111798173167874,0.0,0.1182249006474243,0.0
134,128c9821-8849-46d6-a7a7-5709ec799f94.csv,-1.0207903,0.4,0.0,0.9663063063063057,0.04349378777295858,0.01098901098901095,1.2653199889529301e-06,1.8112013732130475e-12,0.0,0.0,0.0,0.0
135,9bb98e59-e609-45db-a659-030dd644968f.csv,-0.007420801,0.9,1.0000000000000004,0.0,0.036068946248580896,0.5384615384615383,1.60534404123885e-05,5.75241736970416e-13,0.25909533691923253,0.0,0.18805157005056253,0.18572735590118938
136,85653d39-0e18-411e-abcd-689056140d21.csv,-1.4083207,0.1,0.01770567977488524,0.9978378378378377,0.10203438171737664,0.3296703296703296,2.487236970531516e-05,6.163297248805229e-13,0.0,0.0,0.0,0.0
137,9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,-1.4512291,0.7,0.026876499138208998,0.9594594594594591,0.10971966439578634,0.10989010989010994,1.5925170480843415e-05,1.5956879102327889e-12,0.11928762017703612,0.0,0.0,0.18510817229938914
138,fc15a343-5276-4ce0-be8c-34087ae69070.csv,-1.4099414,0.1,0.01770567977488524,0.9978378378378377,0.10365445757106947,0.3296703296703296,2.5674808853823152e-05,5.228067185008349e-13,0.0,0.0,0.0,0.0
139,c5c103dc-1812-474c-8d40-03e844585f5b.csv,0.14722414,0.9,1.0000000000000004,0.0,0.045343998796350996,0.5384615384615383,2.6495787157509716e-05,2.669776495250168e-12,0.2832719212796295,0.0,0.0,0.18567190662341623
140,c0e7463c-8ed6-49b3-b4fd-a69449d8cee5.csv,-1.3781978,0.1,0.01770567977488524,0.9978378378378377,0.07189341207942126,0.3296703296703296,4.299652319666265e-05,6.106930396909259e-14,0.0,0.0,0.0,0.0
141,dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,-1.8190446,0.5,0.00014911052827026872,0.9954954954954952,0.09844678738337903,0.7252747252747254,6.573136275118422e-06,7.266698524839017e-13,0.0,0.0,0.0,0.0
142,cd2a63c5-e1ab-4000-a286-9628f856af4b.csv,-0.045911856,0.9,1.0000000000000004,0.0,0.035873496138931545,0.5384615384615383,1.853268543028969e-05,2.0086436068559175e-12,0.29735434049101406,0.0,0.18804224117021476,0.18616170857707912
143,e14e44b0-1b85-4343-a618-61e92984adfd.csv,-1.1182795,0.7,0.026876499138208998,0.9594594594594591,0.08117338299794827,0.10989010989010994,8.34832833528739e-06,5.984062661868273e-13,0.0,0.0,0.0,0.0
144,70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,-1.3843417,0.2,0.017611196178711985,0.9708108108108106,0.10642516612965705,0.0,2.3495905397377657e-05,1.744062925993517e-12,0.09168749029407197,0.0,0.0,0.23652813588769672
145,128c9821-8849-46d6-a7a7-5709ec799f94.csv,-1.2300633,0.2,0.017611196178711985,0.9708108108108106,0.04349378777295858,0.0,3.954276740081404e-06,2.8901721367224725e-12,0.0,0.0,0.23688825867119429,0.0
146,2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,-1.0359393,0.2,0.017611196178711985,0.9708108108108106,0.08624755489321814,0.0,1.4372466404198082e-05,6.298921668734085e-13,0.0,0.0,0.0,0.0
147,6fffd62f-739b-4202-973d-df2d07470d87.csv,-2.0840182,0.1,0.01770567977488524,0.9978378378378377,0.05471602617962466,0.3296703296703296,9.131050376435097e-06,2.7766488942052607e-13,0.7230316377959426,0.0,0.0,0.0
148,9094d2a3-390e-4e13-b576-5187befcf2a9.csv,-0.48691508,0.9,1.0000000000000004,0.0,0.05050755225297345,0.5384615384615383,2.78220525799474e-05,9.492810977833195e-13,0.7233351686360877,0.0,0.09427766479467134,0.28030534068960417
149,9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,-0.3922912,0.9,1.0000000000000004,0.0,0.03152737494335874,0.5384615384615383,1.4934712041810435e-05,7.549029508016444e-13,0.7421893750088235,0.0,0.09433363807675803,0.1857643220863715
150,e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,-1.0974102,0.7,0.026876499138208998,0.9594594594594591,0.06030557477982578,0.10989010989010994,6.89446350796738e-06,5.348723825193771e-13,0.0,0.0,0.0,0.0
151,8b16208d-a25d-4554-abfe-6ab4363c7388.csv,-1.545551,0.1,0.01770567977488524,0.9978378378378377,0.07290389998014651,0.3296703296703296,1.449085965973989e-05,5.77364672528826e-13,0.0,0.0,0.1663712521223203,0.0
152,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-0.25330976,0.9,1.0000000000000004,0.0,0.058833311307325505,0.5384615384615383,3.795514157167816e-05,1.92939193957881e-12,0.4629762963590417,0.0,0.18797693900778029,0.20502370456624802
153,d0d09ece-30bb-431f-b812-4e39bfb33198.csv,0.24935834,0.9,1.0000000000000004,0.0,0.030439787026972122,0.5384615384615383,1.1025958623148257e-05,2.5663939338451765e-13,0.28877782954272724,0.0,0.0,0.0929514726404022
154,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-1.2370455,0.7,0.026876499138208998,0.9594594594594591,0.014844378782437138,0.10989010989010994,4.427487314843581e-06,3.0812591908951e-13,0.0,0.0,0.0,0.1850989307530936
155,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,-1.5114915,0.1,0.01770567977488524,0.9978378378378377,0.06272776931232374,0.3296703296703296,1.3058832253707256e-05,7.400327965348578e-14,0.0,0.0,0.1424893184320018,0.0
156,dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,-1.8190446,0.5,0.00014911052827026872,0.9954954954954952,0.09844678738337903,0.7252747252747254,6.573136275118422e-06,7.266698524839017e-13,0.0,0.0,0.0,0.0
157,dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,-1.6355827,0.8,0.29358815625972645,0.40540540540540526,0.06222547950034215,1.0,1.394711693265984e-05,1.2177487884329923e-12,0.0,0.0,0.520243670354684,0.0
158,1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,-2.2596192,0.6,0.015327205431914681,0.9618018018018014,0.09720648069937718,0.2417582417582418,7.298247393536449e-06,1.93252809610213e-12,0.0,0.0,0.0,0.977238071474119
159,2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,-1.8220174,0.8,0.29358815625972645,0.40540540540540526,0.05407436095772942,1.0,1.421636055675382e-05,8.281893326328643e-13,0.7148292462552764,0.0,0.0,0.0
160,9bb98e59-e609-45db-a659-030dd644968f.csv,-0.007420801,0.9,1.0000000000000004,0.0,0.036068946248580896,0.5384615384615383,1.60534404123885e-05,5.75241736970416e-13,0.25909533691923253,0.0,0.18805157005056253,0.18572735590118938
161,b62dd682-92d6-4d55-a406-dbab9268388f.csv,-1.0569023,0.4,0.0,0.9663063063063057,0.07960316916514029,0.01098901098901095,3.7832199609731244e-06,1.0045395757014795e-12,0.0,0.0,0.0,0.0
162,47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,-1.3882089,0.1,0.01770567977488524,0.9978378378378377,0.08193785888302185,0.3296703296703296,9.604079727965925e-06,1.062154113036282e-13,0.0,0.0,0.0,0.0
163,6fffd62f-739b-4202-973d-df2d07470d87.csv,-2.9420846,0.6,0.015327205431914681,0.9618018018018014,0.05471602617962467,0.2417582417582418,1.8889097516301827e-06,3.6358066723823487e-13,0.7373540581367442,0.0,0.0,0.9648451578918185
164,2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,-0.45068726,0.9,1.0000000000000004,0.0,0.04021054759037955,0.5384615384615383,1.8469347847559647e-05,8.156600161660944e-13,0.7226292829613316,0.0,0.0,0.34936741615607125
165,d0d09ece-30bb-431f-b812-4e39bfb33198.csv,0.24935834,0.9,1.0000000000000004,0.0,0.030439787026972122,0.5384615384615383,1.1025958623148257e-05,2.5663939338451765e-13,0.28877782954272724,0.0,0.0,0.0929514726404022
166,9094d2a3-390e-4e13-b576-5187befcf2a9.csv,-1.6802889,0.8,0.29358815625972645,0.40540540540540526,0.06956139007433329,1.0,2.0716934977478543e-05,9.403411846542496e-13,0.0,0.0,0.0,0.5576071788331624
167,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-0.42040816,0.9,1.0000000000000004,0.0,0.03597020252534897,0.5384615384615383,1.4905353848883212e-05,5.09882092331669e-13,0.7208716276311888,0.0,0.0,0.325089874037724
168,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-0.1651476,0.9,1.0000000000000004,0.0,0.02187841835905659,0.5384615384615383,6.1708021768136816e-06,1.4552914653933287e-13,0.6044357855801674,0.0,0.200365692109633,0.0
169,6fffd62f-739b-4202-973d-df2d07470d87.csv,-2.2293706,0.3,0.00573865570292853,0.9999999999999999,0.05471602617962467,0.5824175824175826,4.239522391523587e-06,4.224602893614651e-13,0.07118857029915435,0.0,0.5279306677612553,0.0
170,364b9911-6859-464e-a5e3-41149f8e2986.csv,-1.0307105,0.2,0.017611196178711985,0.9708108108108106,0.08101727266375358,0.0,1.5751975265484912e-05,2.7741950844607397e-12,0.0,0.0,0.0,0.0
171,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,-2.4406621,0.8,0.29358815625972645,0.40540540540540526,0.0014266055560538246,1.0,8.576216778172914e-07,1.8166336707952426e-13,0.6433089096889868,0.0,0.0,0.7428262496880979
172,fc15a343-5276-4ce0-be8c-34087ae69070.csv,-1.467992,0.6,0.015327205431914681,0.9618018018018014,0.10365445757106947,0.2417582417582418,4.2572279188955945e-06,1.2017098076310938e-12,0.0,0.0,0.0,0.1791658580313658
173,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-1.4230884,0.4,0.0,0.9663063063063057,0.11772267813945195,0.01098901098901095,1.108525492357861e-05,1.919988296225335e-12,0.0,0.0,0.3280594063100547,0.0
174,93303633-fdc8-4139-907e-7388d1b92ed5.csv,-1.3081615,0.8,0.29358815625972645,0.40540540540540526,0.03606535574205369,1.0,9.572057550946387e-06,6.184889798670657e-13,0.21898691287959002,0.0,0.0,0.0
175,8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,-0.5167973,0.9,1.0000000000000004,0.0,0.021954780139731057,0.5384615384615383,9.135327249171132e-06,2.576145040224718e-13,0.5952380952380952,0.0,0.18815418773438813,0.3729795669411406
176,77852396-f4a2-4d47-a864-8723417d9591.csv,-1.0646809,0.2,0.017611196178711985,0.9708108108108106,0.008521782015176295,0.0,7.126248252918387e-07,3.074296086214181e-12,0.0,0.0,0.0,0.1064810964170525
177,f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,-2.8366377,0.5,0.00014911052827026872,0.9954954954954952,0.04671852043595873,0.7252747252747254,3.2961276725542447e-06,8.233574036916833e-13,0.6572077986249347,0.0,0.0986435807974327,0.3134732503442476
178,e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,-0.018024668,0.9,1.0000000000000004,0.0,0.016929571440280806,0.5384615384615383,7.829902519070458e-06,3.0639096180539923e-13,0.4264184772634224,0.0,0.2362072504058063,0.0
179,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,-2.5114202,0.2,0.017611196178711985,0.9708108108108106,0.06272776931232374,0.0,6.982664942775401e-06,3.3008328220880413e-13,0.5617932319681505,0.0,0.8432374946358938,0.0939772842792056
180,b88ecde4-b4fc-4b25-80da-e5229a2f09e3.csv,-1.3707501,0.4,0.0,0.9663063063063057,0.002598596741365094,0.01098901098901095,1.7738147624327691e-07,1.4402899553497763e-14,0.3908559569692093,0.0,0.0,0.0
181,13c202b0-14dc-42da-b5ca-21d132cc23fc.csv,-1.4034153,0.7,0.026876499138208998,0.9594594594594591,0.08849509932650942,0.10989010989010994,1.2340299545183703e-05,1.7558626589341289e-12,0.0,0.0,0.0,0.27781012318981213
182,2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,-3.1568108,0.5,0.00014911052827026872,0.9954954954954952,0.057911318127221806,0.7252747252747254,1.6694119542508819e-06,3.7704109758741405e-13,0.44453150367766436,0.0,0.0,0.9337750792462595
183,d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,-1.6005715,0.7,0.026876499138208998,0.9594594594594591,0.1166012416695425,0.10989010989010994,1.8666790755538364e-05,2.3763464913225164e-12,0.44685386754761197,0.0,0.0,0.0
184,1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,-2.0122654,0.3,0.00573865570292853,0.9999999999999999,0.024415267016874315,0.5824175824175826,7.296398914691974e-06,0.0,0.17346434571456806,0.0,0.23884732354422822,0.0
185,13c202b0-14dc-42da-b5ca-21d132cc23fc.csv,-0.6836613,0.9,1.0000000000000004,0.0,0.04701068651949286,0.5384615384615383,2.5042846569611943e-05,1.6256208724046752e-12,0.7145539508421216,0.0,0.18725861522100118,0.3963514375225263
186,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-1.9080753,0.8,0.29358815625972645,0.40540540540540526,0.05366750479587288,1.0,1.4992431698714512e-05,9.001524653753645e-13,0.8012931825561532,0.0,0.0,0.0
187,f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,-1.3529927,0.1,0.01770567977488524,0.9978378378378377,0.04671852043595873,0.3296703296703296,1.274112948901912e-05,0.0,0.0,0.0,0.0,0.0
188,008cfa1c-5152-4b76-a837-b4b799f65dde.csv,-1.2652236,0.4,0.0,0.9663063063063057,0.0693816729986256,0.01098901098901095,4.470527875401844e-06,1.5412779990651122e-12,0.21854220490449366,0.0,0.0,0.0
189,d0d09ece-30bb-431f-b812-4e39bfb33198.csv,-1.8370978,0.3,0.00573865570292853,0.9999999999999999,0.0722181012491154,0.5824175824175826,5.608520294790649e-06,2.44796519226313e-13,0.07111798173167874,0.0,0.1182249006474243,0.0
190,693f9c40-4699-4ef5-b18a-3300cfd91572.csv,0.31453165,0.9,1.0000000000000004,0.0,0.03234957936628801,0.5384615384615383,1.5431354803944984e-05,1.0662906308475916e-12,0.12674883175920829,0.0,0.18789297908465027,0.0
191,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,0.37823677,0.9,1.0000000000000004,0.0,0.0011492425221271974,0.5384615384615383,1.193265560078188e-06,1.6862851773970537e-13,0.0,0.0,0.09549974812023061,0.186651510530742
192,09967234-a409-420a-bc5a-1474bb4790f3.csv,0.42777282,0.9,1.0000000000000004,0.0,0.047853223563830885,0.5384615384615383,2.794798472945219e-05,1.5690639600918889e-12,0.0,0.0,0.0,0.18588446218821333
193,e14e44b0-1b85-4343-a618-61e92984adfd.csv,-1.7391752,0.6,0.015327205431914681,0.9618018018018014,0.08117338299794827,0.2417582417582418,3.992116188481392e-06,6.075161898528615e-13,0.4728304603786371,0.0,0.0,0.0
194,9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,-1.669637,0.1,0.01770567977488524,0.9978378378378377,0.10971966439578634,0.3296703296703296,3.166136118709334e-05,9.867867436139431e-13,0.0,0.0,0.2536242700151128,0.0
195,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,-1.1873798,0.6,0.015327205431914681,0.9618018018018014,0.00221198211997738,0.2417582417582418,4.0168169396511557e-07,2.145460972121865e-13,0.0,0.0,0.0,0.0
196,58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,-1.7958018,0.3,0.00573865570292853,0.9999999999999999,0.04292176831085045,0.5824175824175826,2.0746093824380104e-06,1.1349797753998611e-13,0.1773467169257267,0.0,0.0,0.0
197,128c9821-8849-46d6-a7a7-5709ec799f94.csv,-1.0207903,0.4,0.0,0.9663063063063057,0.04349378777295858,0.01098901098901095,1.2653199889529301e-06,1.8112013732130475e-12,0.0,0.0,0.0,0.0
198,2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,-1.7061787,0.7,0.026876499138208998,0.9594594594594591,0.09449766643321425,0.10989010989010994,1.344317086699865e-05,1.9472710740383188e-12,0.5745697626812362,0.0,0.0,0.0
199,e76658cf-88ea-4123-8715-0248909dd88b.csv,-1.4338881,0.6,0.015327205431914681,0.9618018018018014,0.09739504221372663,0.2417582417582418,4.897091544003662e-06,6.14259930918734e-13,0.1513207120974687,0.0,0.0,0.0
200,9bb98e59-e609-45db-a659-030dd644968f.csv,-1.3918144,0.1,0.01770567977488524,0.9978378378378377,0.08553742796375502,0.3296703296703296,1.552330756341136e-05,5.246312862218299e-13,0.0,0.0,0.0,0.0
201,c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,-1.3495553,0.8,0.29358815625972645,0.40540540540540526,0.016133183670091564,1.0,7.837713248116052e-06,4.7585835573182224e-11,0.0,0.0,0.0,0.2803145822358997
202,9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,-1.8625286,0.3,0.00573865570292853,0.9999999999999999,0.10971966439578634,0.5824175824175826,1.5668938697953304e-05,2.035591351504038e-12,0.17726201064475597,0.0,0.0,0.0
203,b88ecde4-b4fc-4b25-80da-e5229a2f09e3.csv,-1.8331575,0.7,0.026876499138208998,0.9594594594594591,0.002598596741365094,0.10989010989010994,3.3317924419424613e-07,1.675141058744351e-14,0.602946366806432,0.0,0.0,0.19051447688227194
204,e14e44b0-1b85-4343-a618-61e92984adfd.csv,-1.7513534,0.3,0.00573865570292853,0.9999999999999999,0.08117338299794827,0.5824175824175826,7.328674804470989e-06,7.342029726292095e-13,0.0,0.0,0.09464149112823479,0.0
205,1e8c8712-0046-428d-864f-14d2357fb1d5.csv,0.45211822,0.9,1.0000000000000004,0.0,0.009854962495517471,0.5384615384615383,3.3314118710363165e-06,8.443049434369775e-14,0.0,0.0,0.0,0.19956195070559207
206,c0e7463c-8ed6-49b3-b4fd-a69449d8cee5.csv,-1.098959,0.8,0.29358815625972645,0.40540540540540526,0.04582417751172812,1.0,3.5207214722171355e-05,2.4512441470763138e-11,0.0,0.0,0.0,0.0
207,8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,0.08306924,0.9,1.0000000000000004,0.0,0.03991138984627141,0.5384615384615383,1.7749474085946162e-05,6.507506221943868e-13,0.14466421018451853,0.0,0.19755769912495103,0.19631816795586238
208,c0e7463c-8ed6-49b3-b4fd-a69449d8cee5.csv,0.020503072,0.9,1.0000000000000004,0.0,0.036269259601049805,0.5384615384615383,3.94089701543519e-05,2.18754605779062e-11,0.23047167280787204,0.0,0.18856465846969048,0.1856903897160073
209,1c5830aa-89f2-4b25-8953-4d644a34bfdc.csv,-2.1024182,0.7,0.026876499138208998,0.9594594594594591,0.024415267016874315,0.10989010989010994,7.334111506830017e-06,3.7023470371711346e-13,0.1792031962503353,0.0,0.6765957049834879,0.1850989307530936
210,70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,0.60956174,0.9,1.0000000000000004,0.0,0.05194401612234265,0.5384615384615383,3.268893418112973e-05,2.0766376534297673e-12,0.0,0.0,0.0,0.0
211,13c202b0-14dc-42da-b5ca-21d132cc23fc.csv,-1.9124349,0.5,0.00014911052827026872,0.9954954954954952,0.08849509932650942,0.7252747252747254,3.518452556347616e-07,1.913977182190249e-12,0.0,0.0,0.0,0.10334821222286913
212,c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,-1.7123067,0.4,0.0,0.9663063063063057,0.028278366812997068,0.01098901098901095,7.391196881717604e-06,9.51158296070515e-11,0.7067256787090763,0.0,0.0,0.0
213,70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,-1.3843417,0.2,0.017611196178711985,0.9708108108108106,0.10642516612965705,0.0,2.3495905397377657e-05,1.744062925993517e-12,0.09168749029407197,0.0,0.0,0.23652813588769672
214,364b9911-6859-464e-a5e3-41149f8e2986.csv,-1.3601472,0.8,0.29358815625972645,0.40540540540540526,0.05528724269134121,1.0,3.453206689858121e-05,2.8137290245222525e-12,0.2517258904747787,0.0,0.0,0.0
