filename,section,date_range,section_sum_usage,encryption_ratio,section_raw_entropy,section_remaining_entropy
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,4,28/11/2016 to 16/10/2016,106.00,0.90,0.167375,0.058997
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,5,16/10/2016 to 03/09/2016,1028.00,0.90,0.926181,0.431601
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,6,03/09/2016 to 21/07/2016,4796.00,0.90,2.773333,1.264870
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,7,21/07/2016 to 08/06/2016,4292.00,0.90,2.545195,1.180182
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,8,08/06/2016 to 24/04/2016,4160.00,0.90,2.449406,1.134329
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,9,23/04/2016 to 11/03/2016,5014.00,0.90,2.885856,1.261941
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,0,19/05/2017 to 07/04/2017,13181.00,0.90,4.039662,1.988356
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,1,07/04/2017 to 21/02/2017,12823.00,0.90,3.918389,1.950623
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,2,21/02/2017 to 10/01/2017,13665.00,0.90,3.751379,1.928178
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,3,10/01/2017 to 28/11/2016,11552.00,0.90,3.772283,1.884399
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,4,28/11/2016 to 16/10/2016,11707.00,0.90,3.986507,1.931478
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,5,16/10/2016 to 03/09/2016,12438.00,0.90,4.018902,1.977318
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,6,03/09/2016 to 22/07/2016,13226.00,0.90,4.049626,2.007600
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,7,22/07/2016 to 09/06/2016,11710.00,0.90,3.846638,1.847031
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,8,09/06/2016 to 26/04/2016,11063.00,0.90,3.706944,1.810150
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,9,26/04/2016 to 12/03/2016,11446.00,0.90,3.767208,1.813980
6ff759fb-8e79-463c-a147-e1c104201b49.csv,0,19/05/2017 to 07/04/2017,4876.00,0.90,2.563433,1.267748
6ff759fb-8e79-463c-a147-e1c104201b49.csv,1,06/04/2017 to 22/02/2017,4971.00,0.90,2.630764,1.302995
6ff759fb-8e79-463c-a147-e1c104201b49.csv,2,22/02/2017 to 10/01/2017,5639.00,0.90,2.744790,1.319106
6ff759fb-8e79-463c-a147-e1c104201b49.csv,3,10/01/2017 to 28/11/2016,4691.00,0.90,2.729722,1.230576
6ff759fb-8e79-463c-a147-e1c104201b49.csv,4,28/11/2016 to 17/10/2016,4222.00,0.90,2.457096,1.192838
6ff759fb-8e79-463c-a147-e1c104201b49.csv,5,16/10/2016 to 04/09/2016,2525.00,0.90,1.749033,0.822255
6ff759fb-8e79-463c-a147-e1c104201b49.csv,6,03/09/2016 to 23/07/2016,4693.00,0.90,2.683348,1.276840
6ff759fb-8e79-463c-a147-e1c104201b49.csv,7,22/07/2016 to 09/06/2016,4586.00,0.90,2.641833,1.257773
6ff759fb-8e79-463c-a147-e1c104201b49.csv,8,09/06/2016 to 26/04/2016,4281.00,0.90,2.534427,1.206773
6ff759fb-8e79-463c-a147-e1c104201b49.csv,9,25/04/2016 to 12/03/2016,5058.00,0.90,2.724021,1.309814
6fffd62f-739b-4202-973d-df2d07470d87.csv,0,19/05/2017 to 07/04/2017,3859.00,0.90,2.130284,0.911346
6fffd62f-739b-4202-973d-df2d07470d87.csv,1,07/04/2017 to 22/02/2017,5341.00,0.90,2.547363,1.138563
6fffd62f-739b-4202-973d-df2d07470d87.csv,2,22/02/2017 to 10/01/2017,5040.00,0.90,2.399340,1.057731
6fffd62f-739b-4202-973d-df2d07470d87.csv,3,10/01/2017 to 28/11/2016,4820.00,0.90,2.427952,1.155830
6fffd62f-739b-4202-973d-df2d07470d87.csv,4,28/11/2016 to 17/10/2016,3839.00,0.90,2.113459,0.961399
6fffd62f-739b-4202-973d-df2d07470d87.csv,5,17/10/2016 to 04/09/2016,4127.00,0.90,2.229813,1.005612
6fffd62f-739b-4202-973d-df2d07470d87.csv,6,04/09/2016 to 23/07/2016,6016.00,0.90,2.875196,1.332101
6fffd62f-739b-4202-973d-df2d07470d87.csv,7,23/07/2016 to 09/06/2016,4882.00,0.90,2.480305,1.142517
6fffd62f-739b-4202-973d-df2d07470d87.csv,8,09/06/2016 to 26/04/2016,4500.00,0.90,2.418708,1.112286
6fffd62f-739b-4202-973d-df2d07470d87.csv,9,26/04/2016 to 11/03/2016,3990.00,0.90,2.097648,0.994047
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,0,19/05/2017 to 07/04/2017,17890.00,0.90,4.621728,2.339461
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,1,07/04/2017 to 21/02/2017,16735.00,0.90,4.632744,2.280780
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,2,21/02/2017 to 10/01/2017,16991.00,0.90,4.403323,2.213999
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,3,10/01/2017 to 28/11/2016,16913.00,0.90,4.643759,2.309611
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,4,28/11/2016 to 17/10/2016,16242.00,0.90,4.501805,2.186130
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,5,17/10/2016 to 04/09/2016,16722.00,0.90,4.601785,2.278113
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,6,04/09/2016 to 23/07/2016,18426.00,0.90,4.455230,2.272536
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,7,23/07/2016 to 10/06/2016,17625.00,0.90,4.585967,2.316619
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,8,10/06/2016 to 26/04/2016,16532.00,0.90,4.450667,2.213808
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,9,26/04/2016 to 13/03/2016,15319.00,0.90,4.396699,2.152497
77852396-f4a2-4d47-a864-8723417d9591.csv,0,19/05/2017 to 19/05/2017,928.00,0.90,0.997414,0.435679
77852396-f4a2-4d47-a864-8723417d9591.csv,1,19/05/2017 to 18/05/2017,2443.00,0.90,0.874464,0.345957
77852396-f4a2-4d47-a864-8723417d9591.csv,2,18/05/2017 to 17/05/2017,326.00,0.90,0.680264,0.132698
77852396-f4a2-4d47-a864-8723417d9591.csv,3,17/05/2017 to 17/05/2017,131.00,0.90,0.571081,0.000000
77852396-f4a2-4d47-a864-8723417d9591.csv,4,17/05/2017 to 16/05/2017,153.00,0.90,0.624418,0.011174
77852396-f4a2-4d47-a864-8723417d9591.csv,5,16/05/2017 to 15/05/2017,42.00,0.90,0.239902,0.000000
77852396-f4a2-4d47-a864-8723417d9591.csv,6,15/05/2017 to 15/05/2017,26.00,0.90,0.166570,0.000000
77852396-f4a2-4d47-a864-8723417d9591.csv,7,15/05/2017 to 14/05/2017,3.00,0.90,0.022346,0.000000
77852396-f4a2-4d47-a864-8723417d9591.csv,8,14/05/2017 to 13/05/2017,29.00,0.90,0.182608,0.000000
77852396-f4a2-4d47-a864-8723417d9591.csv,9,13/05/2017 to 12/05/2017,14.00,0.90,0.088239,0.000000
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,0,19/05/2017 to 06/04/2017,3431.00,0.90,2.468532,0.830441
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,1,06/04/2017 to 21/02/2017,4656.00,0.90,2.963085,1.054605
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,2,21/02/2017 to 10/01/2017,4490.00,0.90,2.472312,1.019357
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,3,10/01/2017 to 28/11/2016,3866.00,0.90,2.439855,1.063176
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,4,28/11/2016 to 16/10/2016,4423.00,0.90,2.504693,1.095737
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,5,16/10/2016 to 03/09/2016,3101.00,0.90,1.885370,0.828334
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,6,03/09/2016 to 22/07/2016,3510.00,0.90,1.879236,0.891379
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,7,22/07/2016 to 08/06/2016,4310.00,0.90,2.290293,1.040628
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,8,08/06/2016 to 24/04/2016,3749.00,0.90,2.206521,0.898586
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,9,24/04/2016 to 11/03/2016,4321.00,0.90,2.199754,1.004451
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,0,19/05/2017 to 07/04/2017,4229.00,0.90,2.555022,0.992541
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,1,06/04/2017 to 22/02/2017,7760.00,0.90,3.425155,1.469085
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,2,22/02/2017 to 11/01/2017,9105.00,0.90,3.816807,1.644621
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,3,11/01/2017 to 28/11/2016,7894.00,0.90,3.708419,1.550658
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,4,28/11/2016 to 16/10/2016,8650.00,0.90,3.911002,1.660038
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,5,16/10/2016 to 04/09/2016,7610.00,0.90,3.578911,1.500724
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,6,04/09/2016 to 23/07/2016,8383.00,0.90,3.654963,1.549332
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,7,23/07/2016 to 09/06/2016,8232.00,0.90,3.737032,1.542096
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,8,09/06/2016 to 26/04/2016,7502.00,0.90,3.595142,1.445225
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,9,26/04/2016 to 12/03/2016,8029.00,0.90,3.589843,1.535944
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,0,19/05/2017 to 07/04/2017,2390.00,0.90,0.122836,0.100515
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,1,07/04/2017 to 23/02/2017,2682.00,0.90,0.067022,0.065069
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,2,23/02/2017 to 12/01/2017,4158.00,0.90,0.089352,0.089352
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,3,12/01/2017 to 30/11/2016,5313.00,0.90,0.133995,0.130088
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,4,30/11/2016 to 18/10/2016,7961.00,0.90,0.156308,0.156308
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,5,18/10/2016 to 05/09/2016,3606.00,0.90,0.100515,0.087399
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,6,05/09/2016 to 24/07/2016,2219.00,0.90,0.044687,0.044687
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,7,24/07/2016 to 10/06/2016,652.00,0.90,0.011174,0.011174
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,8,10/06/2016 to 28/04/2016,0.00,0.90,0.000000,0.000000
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,9,28/04/2016 to 14/03/2016,3126.00,0.90,0.089352,0.089352
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,0,19/05/2017 to 07/04/2017,0.00,0.90,0.000000,0.000000
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,1,06/04/2017 to 22/02/2017,48.00,0.90,0.022346,0.022346
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,2,22/02/2017 to 11/01/2017,0.00,0.90,0.000000,0.000000
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,3,11/01/2017 to 29/11/2016,1003.00,0.90,0.277612,0.230679
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,4,29/11/2016 to 17/10/2016,2149.00,0.90,0.720935,0.402529
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,5,17/10/2016 to 03/09/2016,6789.00,0.90,1.643124,0.986327
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,6,03/09/2016 to 23/07/2016,0.00,0.90,0.000000,0.000000
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,7,23/07/2016 to 08/06/2016,0.00,0.90,0.000000,0.000000
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,8,08/06/2016 to 25/04/2016,0.00,0.90,0.000000,0.000000
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,9,25/04/2016 to 12/03/2016,0.00,0.90,0.000000,0.000000
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,0,19/05/2017 to 06/04/2017,16.00,0.90,0.022346,0.020393
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,1,06/04/2017 to 22/02/2017,0.00,0.90,0.000000,0.000000
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,2,22/02/2017 to 11/01/2017,32.00,0.90,0.065069,0.028874
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,3,11/01/2017 to 29/11/2016,40.00,0.90,0.103645,0.028874
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,4,29/11/2016 to 18/10/2016,28.00,0.90,0.033517,0.022346
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,5,18/10/2016 to 04/09/2016,1257.00,0.90,2.050397,0.057257
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,6,04/09/2016 to 23/07/2016,1138.00,0.90,1.638161,0.020393
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,7,23/07/2016 to 10/06/2016,839.00,0.90,1.380280,0.011174
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,8,10/06/2016 to 28/04/2016,353.00,0.90,1.061541,0.011174
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,9,27/04/2016 to 14/03/2016,14.00,0.90,0.104254,0.000000
85653d39-0e18-411e-abcd-689056140d21.csv,0,19/05/2017 to 07/04/2017,10479.00,0.90,4.136361,1.890424
85653d39-0e18-411e-abcd-689056140d21.csv,1,07/04/2017 to 22/02/2017,10773.00,0.90,4.168695,1.901370
85653d39-0e18-411e-abcd-689056140d21.csv,2,22/02/2017 to 10/01/2017,12188.00,0.90,4.271225,2.004420
85653d39-0e18-411e-abcd-689056140d21.csv,3,10/01/2017 to 28/11/2016,12225.00,0.90,4.534714,2.181553
85653d39-0e18-411e-abcd-689056140d21.csv,4,28/11/2016 to 17/10/2016,15371.00,0.90,4.676184,2.311969
85653d39-0e18-411e-abcd-689056140d21.csv,5,17/10/2016 to 04/09/2016,15309.00,0.90,4.620746,2.270768
85653d39-0e18-411e-abcd-689056140d21.csv,6,04/09/2016 to 22/07/2016,12551.00,0.90,4.268714,2.006184
85653d39-0e18-411e-abcd-689056140d21.csv,7,22/07/2016 to 09/06/2016,12666.00,0.90,4.297281,2.042839
85653d39-0e18-411e-abcd-689056140d21.csv,8,09/06/2016 to 26/04/2016,12555.00,0.90,4.144229,1.999519
85653d39-0e18-411e-abcd-689056140d21.csv,9,26/04/2016 to 13/03/2016,12354.00,0.90,4.343673,2.019779
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,0,19/05/2017 to 07/04/2017,20528.00,0.90,4.320691,1.930581
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,1,07/04/2017 to 23/02/2017,8418.00,0.90,3.005296,1.639880
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,2,23/02/2017 to 11/01/2017,7208.00,0.90,2.430667,1.358160
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,3,11/01/2017 to 30/11/2016,6786.00,0.90,2.457036,1.422270
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,4,30/11/2016 to 18/10/2016,10184.00,0.90,3.396730,1.830212
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,5,18/10/2016 to 04/09/2016,9182.00,0.90,3.134345,1.672862
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,6,04/09/2016 to 23/07/2016,10113.00,0.90,3.192975,1.718546
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,7,23/07/2016 to 10/06/2016,10618.00,0.90,3.270096,1.813982
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,8,10/06/2016 to 26/04/2016,10274.00,0.90,3.118442,1.753810
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,9,25/04/2016 to 13/03/2016,9508.00,0.90,2.981977,1.650006
8c06e577-095f-4628-8def-3e94a55f2e97.csv,0,19/05/2017 to 07/04/2017,5705.00,0.90,2.279668,1.155448
8c06e577-095f-4628-8def-3e94a55f2e97.csv,1,07/04/2017 to 23/02/2017,0.00,0.90,0.000000,0.000000
8c06e577-095f-4628-8def-3e94a55f2e97.csv,2,23/02/2017 to 11/01/2017,3082.00,0.90,1.408342,0.745861
8c06e577-095f-4628-8def-3e94a55f2e97.csv,3,11/01/2017 to 30/11/2016,9372.00,0.90,3.490062,1.683758
8c06e577-095f-4628-8def-3e94a55f2e97.csv,4,30/11/2016 to 18/10/2016,7721.00,0.90,3.186185,1.500608
8c06e577-095f-4628-8def-3e94a55f2e97.csv,5,18/10/2016 to 05/09/2016,7282.00,0.90,2.603902,1.347214
8c06e577-095f-4628-8def-3e94a55f2e97.csv,6,05/09/2016 to 24/07/2016,8776.00,0.90,3.116244,1.561863
8c06e577-095f-4628-8def-3e94a55f2e97.csv,7,24/07/2016 to 10/06/2016,9323.00,0.90,3.238133,1.605535
8c06e577-095f-4628-8def-3e94a55f2e97.csv,8,10/06/2016 to 26/04/2016,7107.00,0.90,2.929626,1.362792
8c06e577-095f-4628-8def-3e94a55f2e97.csv,9,26/04/2016 to 14/03/2016,7050.00,0.90,2.865639,1.343783
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,0,19/05/2017 to 07/04/2017,7759.00,0.90,2.936721,1.577662
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,1,07/04/2017 to 22/02/2017,4009.00,0.90,2.177365,1.153140
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,2,22/02/2017 to 11/01/2017,4747.00,0.90,2.353311,1.219186
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,3,11/01/2017 to 29/11/2016,4657.00,0.90,2.430488,1.241043
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,4,29/11/2016 to 18/10/2016,5846.00,0.90,3.145802,1.414186
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,5,18/10/2016 to 04/09/2016,5260.00,0.90,2.709204,1.354287
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,6,04/09/2016 to 23/07/2016,3731.00,0.90,2.276000,1.124560
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,7,23/07/2016 to 09/06/2016,2833.00,0.90,1.609957,0.934124
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,8,09/06/2016 to 25/04/2016,105.00,0.90,0.033517,0.033517
8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,9,25/04/2016 to 13/03/2016,0.00,0.90,0.000000,0.000000
8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,0,19/05/2017 to 06/04/2017,10166.00,0.90,4.018695,1.853656
8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,1,06/04/2017 to 19/02/2017,9939.00,0.90,4.120479,1.807695
8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,2,19/02/2017 to 07/01/2017,10362.00,0.90,4.138941,1.768476
8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,3,07/01/2017 to 25/11/2016,9887.00,0.90,4.194745,1.805644
8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,4,25/11/2016 to 13/10/2016,8646.00,0.90,4.193408,1.730331
8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,5,13/10/2016 to 01/09/2016,8137.00,0.90,3.972925,1.626138
8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,6,01/09/2016 to 19/07/2016,8330.00,0.90,3.766268,1.611899
8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,7,19/07/2016 to 06/06/2016,10109.00,0.90,4.037909,1.802195
8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,8,06/06/2016 to 23/04/2016,9383.00,0.90,4.001096,1.758279
8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,9,23/04/2016 to 11/03/2016,9688.00,0.90,3.965008,1.779093
9094d2a3-390e-4e13-b576-5187befcf2a9.csv,0,19/05/2017 to 07/04/2017,10229.00,0.90,3.969835,1.848511
9094d2a3-390e-4e13-b576-5187befcf2a9.csv,1,06/04/2017 to 22/02/2017,11263.00,0.90,4.124658,1.981309
9094d2a3-390e-4e13-b576-5187befcf2a9.csv,2,22/02/2017 to 11/01/2017,12359.00,0.90,4.110336,1.999167
9094d2a3-390e-4e13-b576-5187befcf2a9.csv,3,11/01/2017 to 29/11/2016,10795.00,0.90,4.132345,1.960285
9094d2a3-390e-4e13-b576-5187befcf2a9.csv,4,29/11/2016 to 17/10/2016,22626.00,0.90,5.508534,2.794783
9094d2a3-390e-4e13-b576-5187befcf2a9.csv,5,17/10/2016 to 04/09/2016,15932.00,0.90,4.879871,2.385248
9094d2a3-390e-4e13-b576-5187befcf2a9.csv,6,04/09/2016 to 23/07/2016,15913.00,0.90,4.836663,2.373385
9094d2a3-390e-4e13-b576-5187befcf2a9.csv,7,23/07/2016 to 10/06/2016,15370.00,0.90,4.836074,2.327992
9094d2a3-390e-4e13-b576-5187befcf2a9.csv,8,10/06/2016 to 27/04/2016,15000.00,0.90,4.656687,2.288350
9094d2a3-390e-4e13-b576-5187befcf2a9.csv,9,27/04/2016 to 12/03/2016,11465.00,0.90,4.443617,2.005215
90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,0,19/05/2017 to 07/04/2017,12063.00,0.90,4.636270,2.001970
90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,1,07/04/2017 to 21/02/2017,12019.00,0.90,4.621074,1.972820
90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,2,21/02/2017 to 10/01/2017,12184.00,0.90,4.049632,1.933914
90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,3,10/01/2017 to 28/11/2016,10260.00,0.90,3.863554,1.854267
90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,4,28/11/2016 to 17/10/2016,11732.00,0.90,4.609676,1.955584
90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,5,17/10/2016 to 04/09/2016,13778.00,0.90,4.676852,2.105482
90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,6,04/09/2016 to 23/07/2016,11437.00,0.90,4.399497,1.922911
90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,7,23/07/2016 to 10/06/2016,11985.00,0.90,3.890955,2.002680
90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,8,10/06/2016 to 27/04/2016,11437.00,0.90,3.900953,1.963437
90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,9,27/04/2016 to 13/03/2016,12747.00,0.90,4.360768,2.012853
93303633-fdc8-4139-907e-7388d1b92ed5.csv,0,19/05/2017 to 07/04/2017,8011.00,0.90,3.579192,1.358426
93303633-fdc8-4139-907e-7388d1b92ed5.csv,1,07/04/2017 to 22/02/2017,7370.00,0.90,3.608813,1.213946
93303633-fdc8-4139-907e-7388d1b92ed5.csv,2,22/02/2017 to 11/01/2017,6915.00,0.90,2.591538,1.321414
93303633-fdc8-4139-907e-7388d1b92ed5.csv,3,11/01/2017 to 29/11/2016,6126.00,0.90,2.524126,1.350861
93303633-fdc8-4139-907e-7388d1b92ed5.csv,4,29/11/2016 to 18/10/2016,7076.00,0.90,2.828847,1.413276
93303633-fdc8-4139-907e-7388d1b92ed5.csv,5,18/10/2016 to 05/09/2016,8263.00,0.90,3.386291,1.590820
93303633-fdc8-4139-907e-7388d1b92ed5.csv,6,05/09/2016 to 23/07/2016,3721.00,0.90,1.970751,0.840307
93303633-fdc8-4139-907e-7388d1b92ed5.csv,7,23/07/2016 to 11/06/2016,2271.00,0.90,1.110168,0.571197
93303633-fdc8-4139-907e-7388d1b92ed5.csv,8,10/06/2016 to 28/04/2016,4935.00,0.90,2.115485,1.060135
93303633-fdc8-4139-907e-7388d1b92ed5.csv,9,28/04/2016 to 15/03/2016,4412.00,0.90,2.754290,1.059731
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,0,19/05/2017 to 06/04/2017,17569.00,0.90,5.017800,2.429243
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,1,06/04/2017 to 19/02/2017,17091.00,0.90,4.952690,2.387965
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,2,19/02/2017 to 08/01/2017,18868.00,0.90,4.938829,2.465454
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,3,08/01/2017 to 26/11/2016,19492.00,0.90,5.104608,2.617091
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,4,26/11/2016 to 14/10/2016,23950.00,0.90,5.311142,2.848339
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,5,14/10/2016 to 01/09/2016,21930.00,0.90,5.195619,2.730750
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,6,01/09/2016 to 20/07/2016,19162.00,0.90,4.888303,2.501650
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,7,20/07/2016 to 06/06/2016,19118.00,0.90,4.936061,2.520839
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,8,06/06/2016 to 23/04/2016,20050.00,0.90,4.980024,2.596493
99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,9,23/04/2016 to 10/03/2016,15649.00,0.90,4.682081,2.340022
9bb98e59-e609-45db-a659-030dd644968f.csv,0,19/05/2017 to 06/04/2017,7572.00,0.90,3.377958,1.495186
9bb98e59-e609-45db-a659-030dd644968f.csv,1,06/04/2017 to 21/02/2017,6386.00,0.90,3.169809,1.373422
9bb98e59-e609-45db-a659-030dd644968f.csv,2,21/02/2017 to 09/01/2017,9516.00,0.90,3.867181,1.746954
9bb98e59-e609-45db-a659-030dd644968f.csv,3,09/01/2017 to 27/11/2016,7859.00,0.90,3.745554,1.630728
9bb98e59-e609-45db-a659-030dd644968f.csv,4,27/11/2016 to 16/10/2016,7937.00,0.90,3.687328,1.584027
9bb98e59-e609-45db-a659-030dd644968f.csv,5,15/10/2016 to 03/09/2016,9645.00,0.90,4.006723,1.749343
9bb98e59-e609-45db-a659-030dd644968f.csv,6,02/09/2016 to 21/07/2016,8765.00,0.90,3.974714,1.692447
9bb98e59-e609-45db-a659-030dd644968f.csv,7,21/07/2016 to 08/06/2016,8902.00,0.90,3.879783,1.691604
9bb98e59-e609-45db-a659-030dd644968f.csv,8,08/06/2016 to 23/04/2016,7941.00,0.90,3.676952,1.597340
9bb98e59-e609-45db-a659-030dd644968f.csv,9,23/04/2016 to 11/03/2016,6529.00,0.90,3.193104,1.379244
9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,0,19/05/2017 to 07/04/2017,8423.00,0.90,3.014830,1.442931
9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,1,07/04/2017 to 21/02/2017,11702.00,0.90,3.897885,1.924511
9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,2,21/02/2017 to 09/01/2017,12016.00,0.90,3.641549,1.836072
9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,3,09/01/2017 to 28/11/2016,8303.00,0.90,3.230208,1.472491
