Episode,HouseholdID,Total Reward,Selected Encryption Ratio,Scaled Average Attack Duration,Scaled Average ASR Mean,Scaled Sum Remaining Entropy,Scaled Average Memory MiB,Scaled Summation Error,Scaled Deviation Error,Scaled Encryption Time,Scaled Decryption Time,Scaled Summation Operations Time,Scaled Deviation Operations Time,Average Attack Duration,Average ASR Mean,Sum Remaining Entropy,Average Memory MiB,Summation Error,Deviation Error,Encryption Time,Decryption Time,Summation Operations Time,Deviation Operations Time
732,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-2.444243,0.6,0.09991078709679058,0.8642765685019205,0.11772267813945195,0.3295454545454546,1.0637071302038213e-05,1.975992762302873e-12,0.5346698155086386,0.0,0.39057922899660197,0.30734946054775153,38.471852,0.00945,50.00715699999999,163.0,-45167.0,-965.433471,3011100,0,1000000,999900
733,8190fe32-38c9-4b89-b97e-b865fde8131d.csv,-2.351019,0.6,0.09991078709679058,0.8642765685019205,0.004247475743881346,0.3295454545454546,2.442456665420973e-06,3.098915058603499e-13,0.35520357973613653,0.0,0.5902433308596648,0.30741093658746504,38.471852,0.00945,2.664017,163.0,-10383.692308,-151.407251,2000400,0,1511200,1000100
734,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-2.6805637,0.6,0.09991078709679058,0.8642765685019205,0.08485346523272383,0.3295454545454546,5.5108227530007705e-06,5.884225517279145e-13,0.35491947369355614,0.0,0.3906573448424013,0.7562167645160299,38.471852,0.00945,36.293749,163.0,-23407.846154,-287.492362,1998800,0,1000200,2460200
735,1e8c8712-0046-428d-864f-14d2357fb1d5.csv,-3.0065067,0.6,0.09991078709679058,0.8642765685019205,0.028600407444832353,0.3295454545454546,2.8964938032236783e-06,1.137671035814171e-13,0.6054832466218016,0.0,0.49216888645861817,0.7863400239756555,38.471852,0.00945,12.824336,163.0,-12310.923077,-55.5845,3409900,0,1260100,2558200
736,0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,-2.6776087,0.6,0.09991078709679058,0.8642765685019205,0.04256095356413488,0.3295454545454546,4.246535737408887e-06,3.410099427628079e-13,0.5326988298382371,0.0,0.3937038628285748,0.6147296591153598,38.471852,0.00945,18.648834,163.0,-18041.384615,-166.611143,3000000,0,1008000,1999900
737,6fffd62f-739b-4202-973d-df2d07470d87.csv,-2.343249,0.6,0.09991078709679058,0.8642765685019205,0.05471602617962466,0.3295454545454546,1.8889097516301827e-06,3.6358066723823487e-13,0.45126693538363194,0.0,0.43600359332890676,0.30734946054775153,38.471852,0.00945,23.720067999999998,163.0,-8034.076923,-177.638781,2541400,0,1116300,999900
738,8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,-2.5388136,0.6,0.09991078709679058,0.8642765685019205,0.04501422107835428,0.3295454545454546,5.992895152728314e-06,3.3002779709315157e-13,0.3987428307615818,0.0,0.3907745186111003,0.6103648602956998,38.471852,0.00945,19.672365000000003,163.0,-25454.076923,-161.24547,2245600,0,1000500,1985700
739,456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,-2.4218638,0.6,0.09991078709679058,0.8642765685019205,0.07262435340052811,0.3295454545454546,2.3435630491262435e-06,3.2898385249140275e-13,0.5575758651916828,0.0,0.390462055227903,0.307287984508038,38.471852,0.00945,31.191625,163.0,-9963.923077,-160.735418,3140100,0,999700,999700
740,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-2.6805637,0.6,0.09991078709679058,0.8642765685019205,0.08485346523272383,0.3295454545454546,5.5108227530007705e-06,5.884225517279145e-13,0.35491947369355614,0.0,0.3906573448424013,0.7562167645160299,38.471852,0.00945,36.293749,163.0,-23407.846154,-287.492362,1998800,0,1000200,2460200
741,7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,-2.5118794,0.6,0.09991078709679058,0.8642765685019205,0.08312423845997721,0.3295454545454546,3.083733833147099e-06,5.271061855908917e-13,0.6311948434753272,0.0,0.39057922899660197,0.31306673224110904,38.471852,0.00945,35.572296,163.0,-13105.692308,-257.534321,3554700,0,1000000,1018500
742,d0d09ece-30bb-431f-b812-4e39bfb33198.csv,-2.465225,0.6,0.09991078709679058,0.8642765685019205,0.0722181012491154,0.3295454545454546,2.6114837422178395e-06,2.4367049210296137e-13,0.5326633165829145,0.0,0.3906573448424013,0.3757722927489011,38.471852,0.00945,31.022132,163.0,-11101.153846,-119.05289,2999800,0,1000200,1222500
743,c5ad1069-7952-4bb6-8b54-5941b833ed76.csv,-2.5328858,0.6,0.09991078709679058,0.8642765685019205,0.07852981384405311,0.3295454545454546,1.2963019435408123e-05,1.565383198400053e-12,0.3550615267148463,0.0,0.39057922899660197,0.6147911351550733,38.471852,0.00945,33.65545,163.0,-55039.846154,-764.817242,1999600,0,1000000,2000100
744,77852396-f4a2-4d47-a864-8723417d9591.csv,-2.6401248,0.3,0.0,0.935979513444301,0.008521782015176295,0.590909090909091,7.920006800163541e-07,2.0522024948021714e-12,0.20778805689223503,0.0,0.5898527516306683,0.30707281836904066,36.307954,0.009562,4.447306,186.0,-3378.076923,-1002.668135,1170200,0,1510200,999000
745,2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,-2.7886596,0.8,0.43657799212514425,0.6562099871959006,0.05407436095772941,1.0000000000000002,1.421636055675382e-05,8.281893326328643e-13,0.7172257044942024,0.0,0.4903331640823341,0.3073801985676083,45.763492,0.009124999999999998,23.452358,222.0,-60359.846154,-404.637971,4039200,0,1255400,1000000
746,c0e7463c-8ed6-49b3-b4fd-a69449d8cee5.csv,-2.060225,0.6,0.09991078709679058,0.8642765685019205,0.07189341207942126,0.3295454545454546,2.849373903628493e-05,3.235379698056929e-11,0.5325745334446083,0.0,0.0,0.3618172317339317,38.471852,0.00945,30.886668000000004,163.0,-120962.384615,-15807.466057,2999300,0,0,1177100
747,78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,-1.8116643,0.6,0.09991078709679058,0.8642765685019205,0.053732311281508835,0.3295454545454546,1.8252459668481207e-06,2.415610220569597e-13,0.3551325532254914,0.0,0.0,0.30888636154058957,38.471852,0.00945,23.309650999999995,163.0,-7763.846154,-118.022242,2000000,0,0,1004900
748,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,-2.0298584,0.6,0.09991078709679058,0.8642765685019205,0.06272776931232374,0.3295454545454546,1.5870277910588998e-06,2.174161179834249e-13,0.5658682103094981,0.0,0.0,0.30734946054775153,38.471852,0.00945,27.062658,163.0,6752.692308,-106.225489,3186800,0,0,999900
749,d0d09ece-30bb-431f-b812-4e39bfb33198.csv,-2.6500921,0.7,0.11053433459372708,0.7925736235595391,0.0722181012491154,0.09090909090909105,5.578201617794919e-06,2.4781574336030323e-13,0.6278388408473463,0.0,0.3906182869195016,0.7864629760550825,38.70193999999999,0.009338,31.022132,142.0,-23693.846154,-121.078183,3535800,0,1000100,2558600
750,77852396-f4a2-4d47-a864-8723417d9591.csv,-2.7104144,0.6,0.09991078709679058,0.8642765685019205,0.008521782015176295,0.3295454545454546,8.528192572391632e-07,1.0267035164415936e-12,0.5326810732105759,0.0,0.39057922899660197,0.6847201303292042,38.471852,0.00945,4.447306,163.0,-3636.230769,-501.628325,2999900,0,1000000,2227600
751,78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,-1.8116643,0.6,0.09991078709679058,0.8642765685019205,0.053732311281508835,0.3295454545454546,1.8252459668481207e-06,2.415610220569597e-13,0.3551325532254914,0.0,0.0,0.30888636154058957,38.471852,0.00945,23.309650999999995,163.0,-7763.846154,-118.022242,2000000,0,0,1004900
752,9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,-2.627753,0.6,0.09991078709679058,0.8642765685019205,0.07038341233538267,0.3295454545454546,5.621441523907664e-06,8.520744294790729e-13,0.5602216027132128,0.0,0.5957895559114167,0.3074416746073218,38.471852,0.00945,30.256679,163.0,-23877.384615,-416.307787,3155000,0,1525400,1000200
753,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-1.9919213,0.6,0.09991078709679058,0.8642765685019205,0.014844378782437138,0.3295454545454546,4.427487314843581e-06,3.566309625739959e-13,0.5684961912033667,0.0,0.0,0.3146651092736606,38.471852,0.00945,7.085165,163.0,-18809.461538,-174.243284,3201600,0,0,1023700
754,90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,-2.488504,0.6,0.09991078709679058,0.8642765685019205,0.10094958135712559,0.3295454545454546,5.6973378892920275e-06,1.027774778902305e-12,0.5326810732105759,0.0,0.4505331406475804,0.3104232625334276,38.471852,0.00945,43.00923099999999,163.0,-24199.538462,-502.151724,2999900,0,1153500,1009900
755,d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,-2.2614079,0.6,0.09991078709679058,0.8642765685019205,0.10340184458413879,0.3295454545454546,4.814834237073624e-06,1.44563919820815e-12,0.7443223183053075,0.0,0.0,0.3197676205698829,38.471852,0.00945,44.03234299999999,163.0,-20453.615385,-706.312541,4191800,0,0,1040300
756,78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,-1.8116643,0.6,0.09991078709679058,0.8642765685019205,0.053732311281508835,0.3295454545454546,1.8252459668481207e-06,2.415610220569597e-13,0.3551325532254914,0.0,0.0,0.30888636154058957,38.471852,0.00945,23.309650999999995,163.0,-7763.846154,-118.022242,2000000,0,0,1004900
757,c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,-1.6889206,0.6,0.09991078709679058,0.8642765685019205,0.02827836681299706,0.3295454545454546,7.760874521221906e-06,6.343475253815868e-11,0.35518582310847524,0.6573394495412844,0.39050111315080266,0.47837580303076876,38.471852,0.00945,12.689976999999999,163.0,-32958.538462,-30993.045366,2000300,1003100,999800,1556300
758,3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,-4.484198,0.8,0.43657799212514425,0.6562099871959006,0.020824818014469594,1.0000000000000002,0.999992792491169,1.7961519080158657e-13,0.7102828630786441,0.0,0.8469320001562317,0.6865336735007531,45.763492,0.009124999999999998,9.580272,222.0,4244623898.384615,-87.756656,4000100,0,2168400,2233500
759,693f9c40-4699-4ef5-b18a-3300cfd91572.csv,-2.4597456,0.6,0.09991078709679058,0.8642765685019205,0.061356473855483436,0.3295454545454546,8.695443659636565e-06,1.376823364449762e-12,0.5523199034039455,0.0,0.44483068390423,0.30731872252789477,38.471852,0.00945,26.490538,163.0,-36925.461538,-672.690399,3110500,0,1138900,999800
760,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-1.9919213,0.6,0.09991078709679058,0.8642765685019205,0.014844378782437138,0.3295454545454546,4.427487314843581e-06,3.566309625739959e-13,0.5684961912033667,0.0,0.0,0.3146651092736606,38.471852,0.00945,7.085165,163.0,-18809.461538,-174.243284,3201600,0,0,1023700
761,2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,-2.2898045,0.6,0.09991078709679058,0.8642765685019205,0.08624755489321814,0.3295454545454546,4.885656346561655e-06,8.889576571223726e-13,0.5343324395830744,0.0,0.19935163847986564,0.3759567208680417,38.471852,0.00945,36.875378999999995,163.0,-20754.230769,-434.328249,3009200,0,510400,1223100
762,93303633-fdc8-4139-907e-7388d1b92ed5.csv,-2.9717839,0.6,0.09991078709679058,0.8642765685019205,0.06130605096775788,0.3295454545454546,6.600156686005349e-06,7.191538369574108e-13,0.626524850400412,0.0,0.4032339960160919,0.786801094273507,38.471852,0.00945,26.469501,163.0,-28031.692308,-351.365247,3528400,0,1032400,2559700
763,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-1.9919213,0.6,0.09991078709679058,0.8642765685019205,0.014844378782437138,0.3295454545454546,4.427487314843581e-06,3.566309625739959e-13,0.5684961912033667,0.0,0.0,0.3146651092736606,38.471852,0.00945,7.085165,163.0,-18809.461538,-174.243284,3201600,0,0,1023700
764,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-2.444243,0.6,0.09991078709679058,0.8642765685019205,0.11772267813945195,0.3295454545454546,1.0637071302038213e-05,1.975992762302873e-12,0.5346698155086386,0.0,0.39057922899660197,0.30734946054775153,38.471852,0.00945,50.00715699999999,163.0,-45167.0,-965.433471,3011100,0,1000000,999900
765,7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,-2.5118794,0.6,0.09991078709679058,0.8642765685019205,0.08312423845997721,0.3295454545454546,3.083733833147099e-06,5.271061855908917e-13,0.6311948434753272,0.0,0.39057922899660197,0.31306673224110904,38.471852,0.00945,35.572296,163.0,-13105.692308,-257.534321,3554700,0,1000000,1018500
766,8c06e577-095f-4628-8def-3e94a55f2e97.csv,-2.3792315,0.6,0.09991078709679058,0.8642765685019205,0.05806620605932779,0.3295454545454546,2.1023728106937781e-07,5.939379981840399e-13,0.5293250705825949,0.0,0.39057922899660197,0.30734946054775153,38.471852,0.00945,25.117801,163.0,-908.692308,-290.187107,2981000,0,1000000,999900
767,456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,-2.4218638,0.6,0.09991078709679058,0.8642765685019205,0.07262435340052811,0.3295454545454546,2.3435630491262435e-06,3.2898385249140275e-13,0.5575758651916828,0.0,0.390462055227903,0.307287984508038,38.471852,0.00945,31.191625,163.0,-9963.923077,-160.735418,3140100,0,999700,999700
768,d0d09ece-30bb-431f-b812-4e39bfb33198.csv,-2.465225,0.6,0.09991078709679058,0.8642765685019205,0.0722181012491154,0.3295454545454546,2.6114837422178395e-06,2.4367049210296137e-13,0.5326633165829145,0.0,0.3906573448424013,0.3757722927489011,38.471852,0.00945,31.022132,163.0,-11101.153846,-119.05289,2999800,0,1000200,1222500
769,6fffd62f-739b-4202-973d-df2d07470d87.csv,-2.343249,0.6,0.09991078709679058,0.8642765685019205,0.05471602617962466,0.3295454545454546,1.8889097516301827e-06,3.6358066723823487e-13,0.45126693538363194,0.0,0.43600359332890676,0.30734946054775153,38.471852,0.00945,23.720067999999998,163.0,-8034.076923,-177.638781,2541400,0,1116300,999900
770,128c9821-8849-46d6-a7a7-5709ec799f94.csv,-2.0282722,0.4,0.06965375217318481,0.848271446862995,0.04349378777295858,0.022727272727272707,1.2653199889529301e-06,1.8112013732130475e-12,0.37857130173837383,0.0,0.49416084052650083,0.31069990471213843,37.816536,0.009425,19.038023,136.0,5387.153846,-884.91945,2132000,0,1265200,1010800
771,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-2.3884175,0.6,0.09991078709679058,0.8642765685019205,0.1210788334081887,0.3295454545454546,5.123348974508785e-06,9.43816230403442e-13,0.5585702363407142,0.0,0.3906182869195016,0.22423385485507025,38.471852,0.00945,51.407383,163.0,-21763.153846,-461.131132,3145700,0,1000100,729500
772,d0af00c0-d13a-48ae-9347-98ad85eebbc2.csv,-1.7668176,0.7,0.11053433459372708,0.7925736235595391,0.11727259927785905,0.09090909090909105,1.8144414268873e-05,1.649260139221344e-12,0.5692597261928015,0.0,0.0,0.30731872252789477,38.70193999999999,0.009338,49.81937900000001,142.0,-77033.076923,-805.797962,3205900,0,0,999800
773,80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,-2.6314373,0.6,0.09991078709679058,0.8642765685019205,-0.0001837941462035416,0.3295454545454546,4.827882322688172e-06,6.2913965370209e-12,0.5327343430935597,0.0,0.39057922899660197,0.6143915408969355,38.471852,0.00945,0.8152410000000001,163.0,-20509.0,-3073.85984,3000200,0,1000000,1998800
774,90e31bb3-97af-4ed9-b6a1-198615fade1d.csv,-2.488504,0.6,0.09991078709679058,0.8642765685019205,0.10094958135712559,0.3295454545454546,5.6973378892920275e-06,1.027774778902305e-12,0.5326810732105759,0.0,0.4505331406475804,0.3104232625334276,38.471852,0.00945,43.00923099999999,163.0,-24199.538462,-502.151724,2999900,0,1153500,1009900
775,80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,-2.6314373,0.6,0.09991078709679058,0.8642765685019205,-0.0001837941462035416,0.3295454545454546,4.827882322688172e-06,6.2913965370209e-12,0.5327343430935597,0.0,0.39057922899660197,0.6143915408969355,38.471852,0.00945,0.8152410000000001,163.0,-20509.0,-3073.85984,3000200,0,1000000,1998800
776,13c202b0-14dc-42da-b5ca-21d132cc23fc.csv,-2.7330651,0.6,0.09991078709679058,0.8642765685019205,0.08849509932650942,0.3295454545454546,6.130643068696532e-06,1.8299935774817947e-12,0.5376351723280715,0.0,0.3981955239620357,0.6148218731749301,38.471852,0.00945,37.81308,163.0,-26038.769231,-894.100973,3027800,0,1019500,2000200
777,128c9821-8849-46d6-a7a7-5709ec799f94.csv,-2.75406,0.6,0.09991078709679058,0.8642765685019205,0.04349378777295858,0.3295454545454546,1.1766836178242553e-05,2.387268110752176e-12,0.5357174565406538,0.0,0.38971995469280946,0.6912058525189807,38.471852,0.00945,19.038023,163.0,-49962.461538,-1166.37499,3017000,0,997800,2248700
778,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,-2.0298584,0.6,0.09991078709679058,0.8642765685019205,0.06272776931232374,0.3295454545454546,1.5870277910588998e-06,2.174161179834249e-13,0.5658682103094981,0.0,0.0,0.30734946054775153,38.471852,0.00945,27.062658,163.0,6752.692308,-106.225489,3186800,0,0,999900
779,47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,-2.4802759,0.6,0.09991078709679058,0.8642765685019205,0.08193785888302185,0.3295454545454546,2.3245708353981207e-06,1.5284822664426735e-13,0.5523021467762843,0.0,0.3907354606882006,0.36138689945593705,38.471852,0.00945,35.077325,163.0,-9883.307692,-74.678813,3110400,0,1000400,1175700
780,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-2.6805637,0.6,0.09991078709679058,0.8642765685019205,0.08485346523272383,0.3295454545454546,5.5108227530007705e-06,5.884225517279145e-13,0.35491947369355614,0.0,0.3906573448424013,0.7562167645160299,38.471852,0.00945,36.293749,163.0,-23407.846154,-287.492362,1998800,0,1000200,2460200
781,80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,-2.4135544,0.7,0.11053433459372708,0.7925736235595391,-0.0001837941462035416,0.09090909090909105,5.799239814054223e-06,5.878453689840984e-12,0.6318518386987944,0.0,0.39460219505526695,0.614330064857222,38.70193999999999,0.009338,0.815241,142.0,-24632.076923,-2872.103612,3558400,0,1010300,1998600
782,dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,-2.4284103,0.7,0.11053433459372708,0.7925736235595391,0.09844678738337903,0.09090909090909105,6.246626052669915e-06,1.1280636475301288e-12,0.5397482110197631,0.0,0.402530953403898,0.6147296591153598,38.70193999999999,0.009338,41.965036999999995,142.0,-26531.076923,-551.151008,3039700,0,1030600,1999900
783,6ff759fb-8e79-463c-a147-e1c104201b49.csv,-2.0383627,0.7,0.11053433459372708,0.7925736235595391,0.058882737098445374,0.09090909090909105,4.257626610240151e-06,2.1965761104392552e-13,0.5918283999502815,0.0,0.0,0.6146989210955031,38.70193999999999,0.009338,25.458467,142.0,-18088.461538,-107.320641,3333000,0,0,1999800
784,6fffd62f-739b-4202-973d-df2d07470d87.csv,-2.3995192,0.7,0.11053433459372708,0.7925736235595391,0.05471602617962466,0.09090909090909105,4.6494135058788535e-06,3.769168051156065e-13,0.7163201164834775,0.0,0.3910479240713979,0.4644822180555129,38.70193999999999,0.009338,23.720067999999998,142.0,-19751.461538,-184.154571,4034100,0,1001200,1511100
785,09967234-a409-420a-bc5a-1474bb4790f3.csv,-2.1457257,0.7,0.11053433459372708,0.7925736235595391,0.10558621000437887,0.09090909090909105,1.6179227583072622e-05,1.6327646511458367e-12,0.573308237299572,0.0,0.38651720501503734,0.30734946054775153,38.70193999999999,0.009338,44.943685,142.0,-68691.538462,-797.738572,3228700,0,989600,999900
786,2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,-2.4419718,0.7,0.11053433459372708,0.7925736235595391,0.0579113181272218,0.09090909090909105,4.676886975315332e-06,4.1129254721822963e-13,0.53482962515759,0.0,0.46111783775338827,0.6151599913933544,38.70193999999999,0.009338,25.053179999999998,142.0,-19868.076923,-200.949922,3012000,0,1180600,2001300
787,d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,-2.5555217,0.7,0.11053433459372708,0.7925736235595391,0.11660124166954247,0.09090909090909105,1.8666790755538364e-05,2.3763464913225164e-12,0.7467904895502246,0.0,0.5968441198297074,0.32231887621799404,38.70193999999999,0.009338,49.539280999999995,142.0,-79250.384615,-1161.038889,4205700,0,1528100,1048600
788,cd2a63c5-e1ab-4000-a286-9628f856af4b.csv,-2.2530122,0.7,0.11053433459372708,0.7925736235595391,0.07185544331179944,0.09090909090909105,7.479960109249578e-06,2.1119987623920614e-12,0.7103894028446117,0.0,0.390462055227903,0.30734946054775153,38.70193999999999,0.009338,30.870827000000002,142.0,-31766.153846,-1031.883484,4000700,0,999700,999900
789,5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,-1.9559791,0.7,0.11053433459372708,0.7925736235595391,0.08558130740500577,0.09090909090909105,8.100577807870044e-06,4.89695651838337e-13,0.6278565974750075,0.0,0.0,0.4695847293517352,38.70193999999999,0.009338,36.597413,142.0,-34400.461538,-239.256227,3535900,0,0,1527700
790,6fffd62f-739b-4202-973d-df2d07470d87.csv,-2.3995192,0.7,0.11053433459372708,0.7925736235595391,0.05471602617962466,0.09090909090909105,4.6494135058788535e-06,3.769168051156065e-13,0.7163201164834775,0.0,0.3910479240713979,0.4644822180555129,38.70193999999999,0.009338,23.720067999999998,142.0,-19751.461538,-184.154571,4034100,0,1001200,1511100
791,d631238e-0e45-42ac-9627-0a9d1d62fad9.csv,-2.1018298,0.7,0.11053433459372708,0.7925736235595391,0.08258869212058237,0.09090909090909105,7.439674144634895e-06,4.978013683890804e-13,0.5532965179253156,0.0,0.0,0.6929886576706729,38.70193999999999,0.009338,35.34886,142.0,-31595.153846,-243.21653,3116000,0,0,2254500
792,0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,-2.0676556,0.7,0.11053433459372708,0.7925736235595391,0.04256095356413488,0.09090909090909105,6.167757623464355e-06,3.301847125779211e-13,0.5326988298382371,0.0,0.4120610865914151,0.3073801985676083,38.70193999999999,0.009338,18.648834,142.0,-26196.307692,-161.322136,3000000,0,1055000,1000000
793,d631238e-0e45-42ac-9627-0a9d1d62fad9.csv,-2.1018298,0.7,0.11053433459372708,0.7925736235595391,0.08258869212058237,0.09090909090909105,7.439674144634895e-06,4.978013683890804e-13,0.5532965179253156,0.0,0.0,0.6929886576706729,38.70193999999999,0.009338,35.34886,142.0,-31595.153846,-243.21653,3116000,0,0,2254500
794,8190fe32-38c9-4b89-b97e-b865fde8131d.csv,-2.3227575,0.7,0.11053433459372708,0.7925736235595391,0.004247475743881347,0.09090909090909105,2.442456665420973e-06,2.6627766699797797e-13,0.5405295026368592,0.0,0.39042299730500335,0.6146067070359328,38.70193999999999,0.009338,2.6640170000000003,142.0,-10383.692308,-130.098337,3044100,0,999600,1999500
795,13464844-b1ad-47e3-b2a9-b48426b2a986.csv,-2.2790365,0.7,0.11053433459372708,0.7925736235595391,0.0888435030967244,0.09090909090909105,1.0410976972441303e-05,1.1031127816774273e-12,0.7102295931956603,0.0,0.3906182869195016,0.31638643838563923,38.70193999999999,0.009338,37.958438,142.0,-44207.307692,-538.960477,3999800,0,1000100,1029300
796,5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,-1.9559791,0.7,0.11053433459372708,0.7925736235595391,0.08558130740500577,0.09090909090909105,8.100577807870044e-06,4.89695651838337e-13,0.6278565974750075,0.0,0.0,0.4695847293517352,38.70193999999999,0.009338,36.597413,142.0,-34400.461538,-239.256227,3535900,0,0,1527700
797,8c06e577-095f-4628-8def-3e94a55f2e97.csv,-2.9061506,0.8,0.43657799212514425,0.6562099871959006,0.037092149527895496,1.0000000000000002,8.719926942693118e-06,7.009806184904721e-13,0.6315322194008914,0.0,0.4031558801702926,0.6147296591153598,45.763492,0.009124999999999998,16.367187,222.0,-37029.384615,-342.486149,3556600,0,1032200,1999900
798,7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,-1.7255766,0.7,0.11053433459372708,0.7925736235595391,0.08312423845997721,0.09090909090909105,7.0709207447884185e-06,5.514966495240867e-13,0.5620860486176465,0.0,0.0,0.30741093658746504,38.70193999999999,0.009338,35.572296,142.0,-30029.923077,-269.45105,3165500,0,0,1000100
799,d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,-2.5555217,0.7,0.11053433459372708,0.7925736235595391,0.11660124166954247,0.09090909090909105,1.8666790755538364e-05,2.3763464913225164e-12,0.7467904895502246,0.0,0.5968441198297074,0.32231887621799404,38.70193999999999,0.009338,49.539280999999995,142.0,-79250.384615,-1161.038889,4205700,0,1528100,1048600
800,8b16208d-a25d-4554-abfe-6ab4363c7388.csv,-2.5929708,0.7,0.11053433459372708,0.7925736235595391,0.07290389998014651,0.09090909090909105,9.971057138496054e-06,8.566725018285601e-13,0.7415877976454712,0.0,0.3908526344568996,0.6146681830756463,38.70193999999999,0.009338,31.308255000000003,142.0,-42340.0,-418.55432,4176400,0,1000700,1999700
801,4583f609-85f6-43b2-bba6-2606ac495279.csv,-2.1078486,0.7,0.11053433459372708,0.7925736235595391,0.0919753308041163,0.09090909090909105,1.5236140943832166e-05,9.474435926092262e-13,0.5415771436688744,0.0,0.39386009452017345,0.30747241262717856,38.70193999999999,0.009338,39.265071999999996,142.0,-64688.461538,-462.903394,3050000,0,1008400,1000300
802,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-2.128678,0.7,0.11053433459372708,0.7925736235595391,0.08230713456968472,0.09090909090909105,1.0609072284759644e-05,8.995488546957955e-13,0.5330006925084788,0.0,0.3907354606882006,0.34967571389051116,38.70193999999999,0.009338,35.231391,142.0,-45048.153846,-439.502912,3001700,0,1000400,1137600
803,693f9c40-4699-4ef5-b18a-3300cfd91572.csv,-2.1641178,0.7,0.11053433459372708,0.7925736235595391,0.061356473855483436,0.09090909090909105,1.0922045118397782e-05,1.2610337978040242e-12,0.6318873519541169,0.0,0.3906573448424013,0.30725724648818126,38.70193999999999,0.009338,26.490538,142.0,-46376.615385,-616.117761,3558600,0,1000200,999600
804,456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,-2.6034675,0.7,0.11053433459372708,0.7925736235595391,0.07262435340052811,0.09090909090909105,5.083044887570967e-06,3.196617042447166e-13,0.5471527247545146,0.0,0.5959457876030153,0.6147911351550733,38.70193999999999,0.009338,31.191625000000002,142.0,-21592.076923,-156.180789,3081400,0,1525800,2000100
805,80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,-2.4135544,0.7,0.11053433459372708,0.7925736235595391,-0.0001837941462035416,0.09090909090909105,5.799239814054223e-06,5.878453689840984e-12,0.6318518386987944,0.0,0.39460219505526695,0.614330064857222,38.70193999999999,0.009338,0.815241,142.0,-24632.076923,-2872.103612,3558400,0,1010300,1998600
806,09967234-a409-420a-bc5a-1474bb4790f3.csv,-2.1457257,0.7,0.11053433459372708,0.7925736235595391,0.10558621000437887,0.09090909090909105,1.6179227583072622e-05,1.6327646511458367e-12,0.573308237299572,0.0,0.38651720501503734,0.30734946054775153,38.70193999999999,0.009338,44.943685,142.0,-68691.538462,-797.738572,3228700,0,989600,999900
807,693f9c40-4699-4ef5-b18a-3300cfd91572.csv,-2.1641178,0.7,0.11053433459372708,0.7925736235595391,0.061356473855483436,0.09090909090909105,1.0922045118397782e-05,1.2610337978040242e-12,0.6318873519541169,0.0,0.3906573448424013,0.30725724648818126,38.70193999999999,0.009338,26.490538,142.0,-46376.615385,-616.117761,3558600,0,1000200,999600
